block_num,round_num,builder_id,strategy,bid,block_value
0,2,builder_12,reactive,395319446.5,798312340
0,2,builder_13,reactive,395319446.5,647007300
0,2,builder_14,reactive,395319446.5,635026300
0,2,builder_15,reactive,395319446.5,815022800
0,2,builder_16,reactive,547261142.5,735140970
0,2,builder_17,reactive,395319446.5,715326670
0,2,builder_18,reactive,395319446.5,750812340
0,2,builder_19,reactive,395319446.5,689106400
0,2,builder_20,reactive,395319446.5,716400300
0,2,builder_21,reactive,395319446.5,747737900
0,2,builder_22,reactive,395319446.5,560502100
0,2,builder_23,reactive,395319446.5,710801970
0,2,builder_24,reactive,395319446.5,707352500
0,3,builder_0,late_enter,460928365.0,921856730
0,3,builder_1,late_enter,522213015.0,1044426030
0,3,builder_2,late_enter,460441565.0,920883130
0,3,builder_3,late_enter,461231865.0,922463730
0,3,builder_4,late_enter,497529715.0,995059430
0,3,builder_10,reactive,601987256.75,1009076430
0,3,builder_11,reactive,601987256.75,904889030
0,3,builder_12,reactive,601987256.75,1039514800
0,3,builder_13,reactive,601987256.75,859151830
0,3,builder_14,reactive,601987256.75,867259430
0,3,builder_15,reactive,601987256.75,1042737800
0,3,builder_16,reactive,735423786.25,923586430
0,3,builder_17,reactive,601987256.75,893856800
0,3,builder_18,reactive,601987256.75,982274800
0,3,builder_19,reactive,601987256.75,853425130
0,3,builder_20,reactive,601987256.75,894714430
0,3,builder_21,reactive,601987256.75,962270730
0,3,builder_22,reactive,601987256.75,749242830
0,3,builder_23,reactive,601987256.75,857537430
0,3,builder_24,reactive,601987256.75,909106730
0,4,builder_0,late_enter,556367335.0,1112734670
0,4,builder_1,late_enter,594208085.0,1188416170
0,4,builder_2,late_enter,539879685.0,1079759370
0,4,builder_3,late_enter,563041735.0,1126083470
0,4,builder_4,late_enter,574063735.0,1148127470
0,4,builder_10,reactive,808966164.875,1193236370
0,4,builder_11,reactive,808966164.875,1057045170
0,4,builder_12,reactive,808966164.875,1201095040
0,4,builder_13,reactive,808966164.875,1044077170
0,4,builder_14,reactive,808966164.875,951986730
0,4,builder_15,reactive,808966164.875,1229798540
0,4,builder_16,reactive,896297058.125,1057170330
0,4,builder_17,reactive,808966164.875,1024696300
0,4,builder_18,reactive,808966164.875,1142447840
0,4,builder_19,reactive,808966164.875,990282170
0,4,builder_20,reactive,808966164.875,1036215030
0,4,builder_21,reactive,808966164.875,1159655970
0,4,builder_22,reactive,808966164.875,955758770
0,4,builder_23,reactive,808966164.875,1038430470
0,4,builder_24,reactive,808966164.875,1074237670
0,5,builder_0,late_enter,581631185.0,1163262370
0,5,builder_1,late_enter,608101435.0,1216202870
0,5,builder_2,late_enter,560764185.0,1121528370
0,5,builder_3,late_enter,595626585.0,1191253170
0,5,builder_4,late_enter,607579585.0,1215159170
0,5,builder_10,reactive,985926763.9375,1247986070
0,5,builder_11,reactive,985926763.9375,1120196170
0,5,builder_12,reactive,985926763.9375,1241550740
0,5,builder_13,reactive,985926763.9375,1086312870
0,5,builder_14,reactive,985926763.9375,1019610030
0,5,builder_15,reactive,985926763.9375,1273346240
0,5,builder_16,reactive,1005827044.0625,1115357030
0,5,builder_17,reactive,985926763.9375,1079519600
0,5,builder_18,reactive,985926763.9375,1187924540
0,5,builder_19,reactive,985926763.9375,1037617870
0,5,builder_20,reactive,985926763.9375,1103338630
0,5,builder_21,reactive,985926763.9375,1215612670
0,5,builder_22,reactive,985926763.9375,1012951070
0,5,builder_23,reactive,985926763.9375,1086470170
0,5,builder_24,reactive,985926763.9375,1121126670
0,6,builder_0,late_enter,645203685.0,1290407370
0,6,builder_1,late_enter,668983935.0,1337967870
0,6,builder_2,late_enter,625376985.0,1250753970
0,6,builder_3,late_enter,658309085.0,1316618170
0,6,builder_4,late_enter,633389585.0,1266779170
0,6,builder_10,reactive,1106409748.46875,1359047070
0,6,builder_11,reactive,1106409748.46875,1171581170
0,6,builder_12,reactive,1106409748.46875,1326564740
0,6,builder_13,reactive,1106409748.46875,1211177870
0,6,builder_14,reactive,1106409748.46875,1125261030
0,6,builder_15,reactive,1106409748.46875,1370366240
0,6,builder_16,reactive,1121624537.03125,1237422030
0,6,builder_17,reactive,1106409748.46875,1157743600
0,6,builder_18,reactive,1106409748.46875,1264834540
0,6,builder_19,reactive,1106409748.46875,1145410870
0,6,builder_20,reactive,1106409748.46875,1228094630
0,6,builder_21,reactive,1106409748.46875,1288477670
0,6,builder_22,reactive,1100265070,1100265070
0,6,builder_23,reactive,1106409748.46875,1201596170
0,6,builder_24,reactive,1106409748.46875,1182689670
0,7,builder_0,late_enter,719572150.0,1439144300
0,7,builder_1,late_enter,726535850.0,1453071700
0,7,builder_2,late_enter,698263800.0,1396527600
0,7,builder_3,late_enter,704441835.0,1408883670
0,7,builder_4,late_enter,702374650.0,1404749300
0,7,builder_10,reactive,1233786990.734375,1507684000
0,7,builder_11,reactive,1233786990.734375,1315849800
0,7,builder_12,reactive,1233786990.734375,1482530370
0,7,builder_13,reactive,1233786990.734375,1264109470
0,7,builder_14,reactive,1233786990.734375,1255901160
0,7,builder_15,reactive,1233786990.734375,1514103170
0,7,builder_16,reactive,1231975148.515625,1342325760
0,7,builder_17,reactive,1233786990.734375,1282529330
0,7,builder_18,reactive,1233786990.734375,1408703170
0,7,builder_19,reactive,1233786990.734375,1267193500
0,7,builder_20,reactive,1233786990.734375,1301297730
0,7,builder_21,reactive,1233786990.734375,1372393200
0,7,builder_22,reactive,1203362600,1203362600
0,7,builder_23,reactive,1233786990.734375,1321974170
0,7,builder_24,reactive,1233786990.734375,1311987200
0,8,builder_0,late_enter,769922650.0,1539845300
0,8,builder_1,late_enter,807436250.0,1614872500
0,8,builder_2,late_enter,718257850.0,1436515700
0,8,builder_3,late_enter,782420035.0,1564840070
0,8,builder_4,late_enter,783096900.0,1566193800
0,8,builder_10,reactive,1427362745.3671875,1620938500
0,8,builder_11,reactive,1336527095.3671875,1439267200
0,8,builder_12,reactive,1436919980.3671875,1640052970
0,8,builder_13,reactive,1311026430.3671875,1388265870
0,8,builder_14,reactive,1301078625.3671875,1368370260
0,8,builder_15,reactive,1449029980.3671875,1664272970
0,8,builder_16,reactive,1357165689.8078125,1491495060
0,8,builder_17,reactive,1315042710.3671875,1396298430
0,8,builder_18,reactive,1401485480.3671875,1569183970
0,8,builder_19,reactive,1297258945.3671875,1360730900
0,8,builder_20,reactive,1327811060.3671875,1421835130
0,8,builder_21,reactive,1368924645.3671875,1504062300
0,8,builder_22,reactive,1336243600,1336243600
0,8,builder_23,reactive,1312689280.3671875,1391591570
0,8,builder_24,reactive,1349621645.3671875,1465456300
0,9,builder_0,late_enter,846683900.0,1693367800
0,9,builder_1,late_enter,877116250.0,1754232500
0,9,builder_2,late_enter,765192000.0,1530384000
0,9,builder_3,late_enter,841159135.0,1682318270
0,9,builder_4,late_enter,844419050.0,1688838100
0,9,builder_10,reactive,1593932978.4039063,1760787500
0,9,builder_11,reactive,1555445400,1555445400
0,9,builder_12,reactive,1593932978.4039063,1772932970
0,9,builder_13,reactive,1411065870,1411065870
0,9,builder_14,reactive,1490238560,1490238560
0,9,builder_15,reactive,1612831475.1835938,1776632970
0,9,builder_16,reactive,1593932978.4039063,1628595060
0,9,builder_17,reactive,1539066730,1539066730
0,9,builder_18,reactive,1593932978.4039063,1709412970
0,9,builder_19,reactive,1408230900,1408230900
0,9,builder_20,reactive,1531935130,1531935130
0,9,builder_21,reactive,1577262300,1577262300
0,9,builder_22,reactive,1415211900,1415211900
0,9,builder_23,reactive,1504769770,1504769770
0,9,builder_24,reactive,1593932978.4039063,1603724600
0,10,builder_0,late_enter,911995700.0,1823991400
0,10,builder_1,late_enter,975788050.0,1951576100
0,10,builder_2,late_enter,827577900.0,1655155800
0,10,builder_3,late_enter,953584535.0,1907169070
0,10,builder_4,late_enter,931420850.0,1862841700
0,10,builder_10,reactive,1774114622.7019532,1928031100
0,10,builder_11,reactive,1774114622.7019532,1799427900
0,10,builder_12,reactive,1774114622.7019532,1939432970
0,10,builder_13,reactive,1543659470,1543659470
0,10,builder_14,reactive,1701082860,1701082860
0,10,builder_15,reactive,1790354022.5917969,1967876570
0,10,builder_16,reactive,1774114622.7019532,1811219360
0,10,builder_17,reactive,1695530630,1695530630
0,10,builder_18,reactive,1774114622.7019532,1887756570
0,10,builder_19,reactive,1605175200,1605175200
0,10,builder_20,reactive,1667060430,1667060430
0,10,builder_21,reactive,1774114622.7019532,1802733100
0,10,builder_22,reactive,1571811900,1571811900
0,10,builder_23,reactive,1649615870,1649615870
0,10,builder_24,reactive,1774114622.7019532,1794821800
0,11,builder_0,late_enter,978254985.0,1956509970
0,11,builder_1,late_enter,1044586785.0,2089173570
0,11,builder_2,late_enter,860597200.0,1721194400
0,11,builder_3,late_enter,1016803120.0,2033606240
0,11,builder_4,late_enter,994630135.0,1989260270
0,11,builder_10,reactive,1969389424.8509765,2066138570
0,11,builder_11,reactive,1845956500,1845956500
0,11,builder_12,reactive,1969389424.8509765,2037589670
0,11,builder_13,reactive,1692652970,1692652970
0,11,builder_14,reactive,1797367060,1797367060
0,11,builder_15,reactive,1937600596.2958984,2084847170
0,11,builder_16,reactive,1888562160,1888562160
0,11,builder_17,reactive,1778873030,1778873030
0,11,builder_18,reactive,1969389424.8509765,1998627170
0,11,builder_19,reactive,1695378000,1695378000
0,11,builder_20,reactive,1739589430,1739589430
0,11,builder_21,reactive,1922875900,1922875900
0,11,builder_22,reactive,1715777200,1715777200
0,11,builder_23,reactive,1733040070,1733040070
0,11,builder_24,reactive,1897050400,1897050400
0,12,builder_0,late_enter,1008599435.0,2017198870
0,12,builder_1,late_enter,1071636785.0,2143273570
0,12,builder_2,late_enter,881597200.0,1763194400
0,12,builder_3,late_enter,1036822020.0,2073644040
0,12,builder_4,late_enter,1024908335.0,2049816670
0,12,builder_10,reactive,2044813997.4254882,2120238570
0,12,builder_11,reactive,1859056500,1859056500
0,12,builder_12,reactive,2030539547.4254882,2091689670
0,12,builder_13,reactive,1741132970,1741132970
0,12,builder_14,reactive,1831367060,1831367060
0,12,builder_15,reactive,2139079670,2139079670
0,12,builder_16,reactive,1949362160,1949362160
0,12,builder_17,reactive,1847123030,1847123030
0,12,builder_18,reactive,2003924547.4254882,2038459670
0,12,builder_19,reactive,1737178000,1737178000
0,12,builder_20,reactive,1801249430,1801249430
0,12,builder_21,reactive,1989951670,1989951670
0,12,builder_22,reactive,1750057200,1750057200
0,12,builder_23,reactive,1733240070,1733240070
0,12,builder_24,reactive,1951950400,1951950400
0,13,builder_0,late_enter,1061919685.0,2123839370
0,13,builder_1,late_enter,1122659685.0,2245319370
0,13,builder_2,late_enter,955741185.0,1911482370
0,13,builder_3,late_enter,1088769020.0,2177538040
0,13,builder_4,late_enter,1076627335.0,2153254670
0,13,builder_10,reactive,2253967370,2253967370
0,13,builder_11,reactive,1992693770,1992693770
0,13,builder_12,reactive,2225287470,2225287470
0,13,builder_13,reactive,1846737940,1846737940
0,13,builder_14,reactive,1939851030,1939851030
0,13,builder_15,reactive,2199602570.0,2260125470
0,13,builder_16,reactive,2059664830,2059664830
0,13,builder_17,reactive,1899810130,1899810130
0,13,builder_18,reactive,2159621170,2159621170
0,13,builder_19,reactive,1820938470,1820938470
0,13,builder_20,reactive,1906643030,1906643030
0,13,builder_21,reactive,2115881070,2115881070
0,13,builder_22,reactive,1858401700,1858401700
0,13,builder_23,reactive,1887335340,1887335340
0,13,builder_24,reactive,2094336770,2094336770
0,14,builder_0,late_enter,1175635035.0,2351270070
0,14,builder_1,late_enter,1219765235.0,2439530470
0,14,builder_2,late_enter,1030620435.0,2061240870
0,14,builder_3,late_enter,1198082870.0,2396165740
0,14,builder_4,late_enter,1171492185.0,2342984370
0,14,builder_10,reactive,2366896570.0,2479825770
0,14,builder_11,reactive,2172683270,2172683270
0,14,builder_12,reactive,2424812870,2424812870
0,14,builder_13,reactive,2044228540,2044228540
0,14,builder_14,reactive,2088575230,2088575230
0,14,builder_15,reactive,2427326270,2427326270
0,14,builder_16,reactive,2280544530,2280544530
0,14,builder_17,reactive,2096610130,2096610130
0,14,builder_18,reactive,2385182370,2385182370
0,14,builder_19,reactive,2024748970,2024748970
0,14,builder_20,reactive,2117018700,2117018700
0,14,builder_21,reactive,2340417970,2340417970
0,14,builder_22,reactive,2053207370,2053207370
0,14,builder_23,reactive,2077858040,2077858040
0,14,builder_24,reactive,2206181970,2206181970
0,15,builder_0,late_enter,1187955085.0,2375910170
0,15,builder_1,late_enter,1221711785.0,2443423570
0,15,builder_2,late_enter,1033981435.0,2067962870
0,15,builder_3,late_enter,1194789420.0,2389578840
0,15,builder_4,late_enter,1177598735.0,2355197470
0,15,builder_10,reactive,2453058870,2453058870
0,15,builder_11,reactive,2185613670,2185613670
0,15,builder_12,reactive,2399225970,2399225970
0,15,builder_13,reactive,2074650940,2074650940
0,15,builder_14,reactive,2125266630,2125266630
0,15,builder_15,reactive,2438796320.0,2450266370
0,15,builder_16,reactive,2303767630,2303767630
0,15,builder_17,reactive,2120435330,2120435330
0,15,builder_18,reactive,2378642470,2378642470
0,15,builder_19,reactive,2024853970,2024853970
0,15,builder_20,reactive,2153435200,2153435200
0,15,builder_21,reactive,2365058070,2365058070
0,15,builder_22,reactive,2083526270,2083526270
0,15,builder_23,reactive,2090577040,2090577040
0,15,builder_24,reactive,2242783870,2242783870
0,16,builder_0,late_enter,1179995085.0,2359990170
0,16,builder_1,late_enter,1219695535.0,2439391070
0,16,builder_2,late_enter,1072171685.0,2144343370
0,16,builder_3,late_enter,1197323170.0,2394646340
0,16,builder_4,late_enter,1180132485.0,2360264970
0,16,builder_10,reactive,2448508870.0,2443958870
0,16,builder_11,reactive,2275868170,2275868170
0,16,builder_12,reactive,2390125970,2390125970
0,16,builder_13,reactive,2102586940,2102586940
0,16,builder_14,reactive,2216906530,2216906530
0,16,builder_15,reactive,2439413870,2439413870
0,16,builder_16,reactive,2379395130,2379395130
0,16,builder_17,reactive,2212239230,2212239230
0,16,builder_18,reactive,2374609970,2374609970
0,16,builder_19,reactive,2115707870,2115707870
0,16,builder_20,reactive,2241252700,2241252700
0,16,builder_21,reactive,2381205570,2381205570
0,16,builder_22,reactive,2175422470,2175422470
0,16,builder_23,reactive,2178394540,2178394540
0,16,builder_24,reactive,2334514770,2334514770
0,17,builder_0,late_enter,1221503285.0,2443006570
0,17,builder_1,late_enter,1270703735.0,2541407470
0,17,builder_2,late_enter,1194097385.0,2388194770
0,17,builder_3,late_enter,1234831370.0,2469662740
0,17,builder_4,late_enter,1239140685.0,2478281370
0,17,builder_10,reactive,2493242070.0,2537975270
0,17,builder_11,reactive,2396364570,2396364570
0,17,builder_12,reactive,2484125970,2484125970
0,17,builder_13,reactive,2326764340,2326764340
0,17,builder_14,reactive,2465416530,2465416530
0,17,builder_15,reactive,2525430270,2525430270
0,17,builder_16,reactive,2502802130,2502802130
0,17,builder_17,reactive,2473388230,2473388230
0,17,builder_18,reactive,2484626370,2484626370
0,17,builder_19,reactive,2306020270,2306020270
0,17,builder_20,reactive,2356676100,2356676100
0,17,builder_21,reactive,2445221970,2445221970
0,17,builder_22,reactive,2412587870,2412587870
0,17,builder_23,reactive,2284637940,2284637940
0,17,builder_24,reactive,2494924170,2494924170
0,18,builder_0,late_enter,1241503285.0,2483006570
0,18,builder_1,late_enter,1290703735.0,2581407470
0,18,builder_2,late_enter,1202097385.0,2404194770
0,18,builder_3,late_enter,1254831370.0,2509662740
0,18,builder_4,late_enter,1255140685.0,2510281370
0,18,builder_10,reactive,2577975270,2577975270
0,18,builder_11,reactive,2436364570,2436364570
0,18,builder_12,reactive,2492125970,2492125970
0,18,builder_13,reactive,2388171340,2388171340
0,18,builder_14,reactive,2497416530,2497416530
0,18,builder_15,reactive,2541430270.0,2557430270
0,18,builder_16,reactive,2534802130,2534802130
0,18,builder_17,reactive,2525568230,2525568230
0,18,builder_18,reactive,2492626370,2492626370
0,18,builder_19,reactive,2338020270,2338020270
0,18,builder_20,reactive,2396676100,2396676100
0,18,builder_21,reactive,2485221970,2485221970
0,18,builder_22,reactive,2452587870,2452587870
0,18,builder_23,reactive,2300637940,2300637940
0,18,builder_24,reactive,2534924170,2534924170
0,19,builder_0,late_enter,1247003285.0,2494006570
0,19,builder_1,late_enter,1296203735.0,2592407470
0,19,builder_2,late_enter,1207597385.0,2415194770
0,19,builder_3,late_enter,1260331370.0,2520662740
0,19,builder_4,late_enter,1255140685.0,2510281370
0,19,builder_10,reactive,2592975270.0,2607975270
0,19,builder_11,reactive,2436364570,2436364570
0,19,builder_12,reactive,2503125970,2503125970
0,19,builder_13,reactive,2399171340,2399171340
0,19,builder_14,reactive,2497416530,2497416530
0,19,builder_15,reactive,2568430270,2568430270
0,19,builder_16,reactive,2545802130,2545802130
0,19,builder_17,reactive,2536568230,2536568230
0,19,builder_18,reactive,2522626370,2522626370
0,19,builder_19,reactive,2349020270,2349020270
0,19,builder_20,reactive,2407676100,2407676100
0,19,builder_21,reactive,2496221970,2496221970
0,19,builder_22,reactive,2463587870,2463587870
0,19,builder_23,reactive,2311637940,2311637940
0,19,builder_24,reactive,2534924170,2534924170
1,0,builder_0,late_enter,1288539185.0,2577078370
1,0,builder_1,late_enter,1360569685.0,2721139370
1,0,builder_2,late_enter,1237133285.0,2474266570
1,0,builder_3,late_enter,1292833220.0,2585666440
1,0,builder_4,late_enter,1306176585.0,2612353170
1,0,builder_10,reactive,570793050.0,1141586100
1,0,builder_11,reactive,1247718185.0,2495436370
1,0,builder_12,reactive,1306564835.0,2613129670
1,0,builder_13,reactive,1238585670.0,2477171340
1,0,builder_14,reactive,1260744165.0,2521488330
1,0,builder_15,reactive,1351599085.0,2703198170
1,0,builder_16,reactive,1318401065.0,2636802130
1,0,builder_17,reactive,1313784115.0,2627568230
1,0,builder_18,reactive,1327097135.0,2654194270
1,0,builder_19,reactive,1216046035.0,2432092070
1,0,builder_20,reactive,1242838050.0,2485676100
1,0,builder_21,reactive,1293646885.0,2587293770
1,0,builder_22,reactive,1263829835.0,2527659670
1,0,builder_23,reactive,1169354870.0,2338709740
1,0,builder_24,reactive,1291497985.0,2582995970
1,1,builder_0,late_enter,1334421285.0,2668842570
1,1,builder_1,late_enter,1393919685.0,2787839370
1,1,builder_2,late_enter,1237133285.0,2474266570
1,1,builder_3,late_enter,1338715320.0,2677430640
1,1,builder_4,late_enter,1338606635.0,2677213270
1,1,builder_10,reactive,1237508800,1237508800
1,1,builder_11,reactive,1496626653.5,2549436370
1,1,builder_12,reactive,1496626653.5,2661857870
1,1,builder_13,reactive,1496626653.5,2531171340
1,1,builder_14,reactive,1496626653.5,2553488330
1,1,builder_15,reactive,1496626653.5,2793698170
1,1,builder_16,reactive,1496626653.5,2690802130
1,1,builder_17,reactive,1496626653.5,2635568230
1,1,builder_18,reactive,1496626653.5,2742994270
1,1,builder_19,reactive,1496626653.5,2478092070
1,1,builder_20,reactive,1496626653.5,2539676100
1,1,builder_21,reactive,1496626653.5,2679153870
1,1,builder_22,reactive,1496626653.5,2581659670
1,1,builder_23,reactive,1496626653.5,2384709740
1,1,builder_24,reactive,1496626653.5,2636995970
1,2,builder_0,late_enter,1346411785.0,2692823570
1,2,builder_1,late_enter,1401060185.0,2802120370
1,2,builder_2,late_enter,1254633285.0,2509266570
1,2,builder_3,late_enter,1363555820.0,2727111640
1,2,builder_4,late_enter,1376965135.0,2753930270
1,2,builder_10,reactive,1274522300,1274522300
1,2,builder_11,reactive,2050031511.75,2603436370
1,2,builder_12,reactive,2116732761.75,2736838870
1,2,builder_13,reactive,2033989496.75,2571352340
1,2,builder_14,reactive,2045147991.75,2593669330
1,2,builder_15,reactive,2152302911.75,2807979170
1,2,builder_16,reactive,2096304891.75,2695983130
1,2,builder_17,reactive,2086187941.75,2675749230
1,2,builder_18,reactive,2123900961.75,2751175270
1,2,builder_19,reactive,2007449861.75,2518273070
1,2,builder_20,reactive,2035651376.75,2574676100
1,2,builder_21,reactive,2126798761.75,2756970870
1,2,builder_22,reactive,2041733661.75,2586840670
1,2,builder_23,reactive,1970258696.75,2443890740
1,2,builder_24,reactive,2084311311.75,2671995970
1,3,builder_0,late_enter,1366345735.0,2732691470
1,3,builder_1,late_enter,1387594135.0,2775188270
1,3,builder_2,late_enter,1257167235.0,2514334470
1,3,builder_3,late_enter,1350089770.0,2700179540
1,3,builder_4,late_enter,1363499085.0,2726998170
1,3,builder_10,reactive,1355790200,1355790200
1,3,builder_11,reactive,2367533202.925,2619364370
1,3,builder_12,reactive,2367533202.925,2709906770
1,3,builder_13,reactive,2367533202.925,2587352340
1,3,builder_14,reactive,2367533202.925,2598737230
1,3,builder_15,reactive,2466674990.875,2781047070
1,3,builder_16,reactive,2367533202.925,2703983130
1,3,builder_17,reactive,2367533202.925,2683749230
1,3,builder_18,reactive,2367533202.925,2724243170
1,3,builder_19,reactive,2367533202.925,2526340970
1,3,builder_20,reactive,2367533202.925,2609608000
1,3,builder_21,reactive,2367533202.925,2769838770
1,3,builder_22,reactive,2367533202.925,2591908570
1,3,builder_23,reactive,2367533202.925,2486818740
1,3,builder_24,reactive,2367533202.925,2695995770
1,4,builder_0,late_enter,1375845735.0,2751691470
1,4,builder_1,late_enter,1397094135.0,2794188270
1,4,builder_2,late_enter,1273167235.0,2546334470
1,4,builder_3,late_enter,1359589770.0,2719179540
1,4,builder_4,late_enter,1372999085.0,2745998170
1,4,builder_10,reactive,1497458300,1497458300
1,4,builder_11,reactive,2713342489.9625,2735000370
1,4,builder_12,reactive,2712906770,2712906770
1,4,builder_13,reactive,2684284240,2684284240
1,4,builder_14,reactive,2633737230,2633737230
1,4,builder_15,reactive,2623861030.4375,2781047070
1,4,builder_16,reactive,2713342489.9625,2818519130
1,4,builder_17,reactive,2713342489.9625,2723817330
1,4,builder_18,reactive,2713342489.9625,2724243170
1,4,builder_19,reactive,2577272870,2577272870
1,4,builder_20,reactive,2713342489.9625,2725244000
1,4,builder_21,reactive,2713342489.9625,2788838770
1,4,builder_22,reactive,2661836770,2661836770
1,4,builder_23,reactive,2548454740,2548454740
1,4,builder_24,reactive,2713342489.9625,2811759970
1,5,builder_0,late_enter,1385345735.0,2770691470
1,5,builder_1,late_enter,1405094135.0,2810188270
1,5,builder_2,late_enter,1278667235.0,2557334470
1,5,builder_3,late_enter,1369089770.0,2738179540
1,5,builder_4,late_enter,1382499085.0,2764998170
1,5,builder_10,reactive,1526340300,1526340300
1,5,builder_11,reactive,2750521429.98125,2787700370
1,5,builder_12,reactive,2728906770,2728906770
1,5,builder_13,reactive,2738120240,2738120240
1,5,builder_14,reactive,2663737230,2663737230
1,5,builder_15,reactive,2800047070,2800047070
1,5,builder_16,reactive,2778480809.98125,2843619130
1,5,builder_17,reactive,2724079909.98125,2734817330
1,5,builder_18,reactive,2726792829.98125,2740243170
1,5,builder_19,reactive,2601201070,2601201070
1,5,builder_20,reactive,2745643244.98125,2777944000
1,5,builder_21,reactive,2760590629.98125,2807838770
1,5,builder_22,reactive,2715672770,2715672770
1,5,builder_23,reactive,2601154740,2601154740
1,5,builder_24,reactive,2789451229.98125,2865559970
1,6,builder_0,late_enter,1401345735.0,2802691470
1,6,builder_1,late_enter,1421094135.0,2842188270
1,6,builder_2,late_enter,1304167235.0,2608334470
1,6,builder_3,late_enter,1377089770.0,2754179540
1,6,builder_4,late_enter,1398499085.0,2796998170
1,6,builder_10,reactive,1671401400,1671401400
1,6,builder_11,reactive,2825800370,2825800370
1,6,builder_12,reactive,2744906770,2744906770
1,6,builder_13,reactive,2804920240,2804920240
1,6,builder_14,reactive,2738597330,2738597330
1,6,builder_15,reactive,2808047070.0,2816047070
1,6,builder_16,reactive,2875619130,2875619130
1,6,builder_17,reactive,2785749230,2785749230
1,6,builder_18,reactive,2756243170,2756243170
1,6,builder_19,reactive,2668037070,2668037070
1,6,builder_20,reactive,2816044000,2816044000
1,6,builder_21,reactive,2823838770,2823838770
1,6,builder_22,reactive,2782472770,2782472770
1,6,builder_23,reactive,2666254740,2666254740
1,6,builder_24,reactive,2915259970,2915259970
1,7,builder_0,late_enter,1400406235.0,2800812470
1,7,builder_1,late_enter,1428154635.0,2856309270
1,7,builder_2,late_enter,1358097285.0,2716194570
1,7,builder_3,late_enter,1384150270.0,2768300540
1,7,builder_4,late_enter,1397559585.0,2795119170
1,7,builder_10,reactive,1793524800,1793524800
1,7,builder_11,reactive,2836921370,2836921370
1,7,builder_12,reactive,2743027770,2743027770
1,7,builder_13,reactive,2806741240,2806741240
1,7,builder_14,reactive,2846233330,2846233330
1,7,builder_15,reactive,2857168070,2857168070
1,7,builder_16,reactive,2870740130,2870740130
1,7,builder_17,reactive,2839681130,2839681130
1,7,builder_18,reactive,2797364170,2797364170
1,7,builder_19,reactive,2732958070,2732958070
1,7,builder_20,reactive,2830165000,2830165000
1,7,builder_21,reactive,2834959770,2834959770
1,7,builder_22,reactive,2860393770,2860393770
1,7,builder_23,reactive,2677375740,2677375740
1,7,builder_24,reactive,2923870470.0,2932480970
1,8,builder_0,late_enter,1389913885.0,2779827770
1,8,builder_1,late_enter,1451155335.0,2902310670
1,8,builder_2,late_enter,1359504935.0,2719009870
1,8,builder_3,late_enter,1387150970.0,2774301940
1,8,builder_4,late_enter,1399059585.0,2798119170
1,8,builder_10,reactive,1896210100,1896210100
1,8,builder_11,reactive,2828936670,2828936670
1,8,builder_12,reactive,2738043070,2738043070
1,8,builder_13,reactive,2801756540,2801756540
1,8,builder_14,reactive,2898333330,2898333330
1,8,builder_15,reactive,2863147670,2863147670
